location,other_location_details,size,bedrooms,bathrooms,price,property_type,purchase_type,source,beds,baths,toilets
Karura Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kangemi Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,60000.0,House,Rent,propco_rent,4.0,4.0,4.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,60000.0,House,Rent,propco_rent,3.0,3.0,0.0
"Utawala estate, Utawala Nairobi",,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
Thika road Garden Estate Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
"Thome Estate, Thome Nairobi",,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,3.0,1.0,2.0
Near Strathmore Madaraka Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Benedictor Utawala Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Stima plaza, Ngara Nairobi",,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Nyayo Highrise Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
"Tigoni road, Parkland Nairobi",,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
"Spring Valley, Lower Kabete Nairobi",,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,3.0,4.0
Uthiru Ruthimitu Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Pangani Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
Kitisuru Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kasarani Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,1.0,1.0
Thome Mirema Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,2.0,2.0,2.0
Highridge Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Jabavu Kilimani Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kahawa Sukari Nairobi,,2400.0,3.0,3.0,13000.0,House,Rent,propco_rent,1.0,1.0,0.0
Kahawa Sukari Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,0.0,0.0,0.0
Buruburu Nairobi,,2400.0,3.0,3.0,8500.0,House,Rent,propco_rent,1.0,1.0,1.0
Yaya Kilimani Nairobi,,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Syokimau Nairobi,,2400.0,3.0,3.0,32000.0,House,Rent,propco_rent,0.0,0.0,0.0
Jamhuri Nairobi,,2400.0,3.0,3.0,22500.0,House,Rent,propco_rent,2.0,2.0,2.0
"Mlolongo Sabaki Estate close to Signature Mall, Mlolongo Nairobi",,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
"Uthiru Cooperation, Uthiru Ruthimitu Nairobi",,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,1.0
Mlolongo Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,3.0
Githurai Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,1.0,1.0,1.0
Mountain View Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,1.0,1.0
Donholm Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,1.0,1.0
Imara Daima Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,1.0,1.0,2.0
Imara Daima Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,0.0
Zimmerman Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,0.0,0.0
Waithaka Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kiambu Road Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,2.0
Nyayo Highrise Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,1.0,1.0
Utalii Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,2.0,2.0
Lower Kabete Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,3.0
Matopeni Spring Valley Nairobi,,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,4.0,4.0,4.0
South C Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,3.0
Madaraka Nairobi,,2400.0,3.0,3.0,6000.0,House,Rent,propco_rent,0.0,1.0,1.0
Chokaa Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kiamumbi Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Mountain View Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kahawa Wendani Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,1.0,1.0
Lower Kabete Nairobi,,2400.0,3.0,3.0,6000.0,House,Rent,propco_rent,0.0,1.0,1.0
Westlands Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Fedha Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
Kibera Nairobi,,2400.0,3.0,3.0,8000.0,House,Rent,propco_rent,1.0,1.0,1.0
Riruta Nairobi,,2400.0,3.0,3.0,5500.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Nairobi West Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,1.0
Madaraka Nairobi,,2400.0,3.0,3.0,28000.0,House,Rent,propco_rent,3.0,2.0,2.0
Harambee Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,2.0,2.0
Eastleigh South Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,1.0
Komarock Nairobi,,2400.0,3.0,3.0,23000.0,House,Rent,propco_rent,3.0,2.0,2.0
Utawala Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,28000.0,House,Rent,propco_rent,3.0,2.0,2.0
Kahawa Sukari Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,1.0
Zimmerman Nairobi,,2400.0,3.0,3.0,5500.0,House,Rent,propco_rent,1.0,1.0,1.0
"off mombasa road, South C Nairobi",,2400.0,3.0,3.0,42000.0,Apartment,Rent,propco_rent,3.0,3.0,3.0
Thome Nairobi,,2400.0,3.0,3.0,18000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"PRESTIGE PLAZA, Ngong Rd Nairobi",,2400.0,3.0,3.0,14000.0,Apartment,Rent,propco_rent,1.0,1.0,2.0
"off waiyaki way, Kangemi Nairobi",,2400.0,3.0,3.0,8000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
South B Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,1.0,1.0,0.0
Ruaraka Nairobi,,2400.0,3.0,3.0,5000.0,House,Rent,propco_rent,1.0,1.0,1.0
Imara Daima Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,1.0
Kariobangi South Nairobi,,2400.0,3.0,3.0,5500.0,House,Rent,propco_rent,1.0,1.0,1.0
Roysambu Area Roysambu Nairobi,,2400.0,3.0,3.0,5500.0,House,Rent,propco_rent,1.0,1.0,1.0
Maringo Hamza Nairobi,,2400.0,3.0,3.0,6000.0,House,Rent,propco_rent,1.0,1.0,1.0
Jamhuri Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,2.0,1.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Mountain View Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,1.0
Kahawa Sukari Nairobi,,2400.0,3.0,3.0,5000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kasarani Area Kasarani Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,2.0,1.0
Thika Road Thika Road Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Parklands Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,2.0,2.0
Buruburu Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,1.0
Karen Nairobi,,2400.0,3.0,3.0,6500.0,House,Rent,propco_rent,1.0,1.0,1.0
Fedha Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,1.0,1.0
Off langata road Langata Area Langata Nairobi,,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
"Golden Gate, South B Nairobi",,2400.0,3.0,3.0,6500.0,House,Rent,propco_rent,1.0,1.0,1.0
"Mugoya, South C Nairobi",,2400.0,3.0,3.0,14000.0,House,Rent,propco_rent,1.0,1.0,1.0
"Phase 3, Buruburu Nairobi",,2400.0,3.0,3.0,27000.0,House,Rent,propco_rent,2.0,1.0,1.0
"Phase 3, Buruburu Nairobi",,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,1.0,2.0,2.0
Upper Hill Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,3.0,3.0
Kitisuru Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
"Waiyaki way, Uthiru Ruthimitu Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Upper Hill Nairobi,,2400.0,3.0,3.0,19000.0,House,Rent,propco_rent,2.0,3.0,3.0
"wood avenue, yaya Kilimani Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Syokimau Nairobi,,2400.0,3.0,3.0,9000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Makueni Road, Kileleshwa Nairobi",,2400.0,3.0,3.0,11000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Karen Nairobi,,2400.0,3.0,3.0,120000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Langata road, Langata Area Langata Nairobi",,2400.0,3.0,3.0,22000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
"Joyland, Ruaka Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
"Strathmore university, Madaraka Nairobi",,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
"Fig tree, Ngara Nairobi",,2400.0,3.0,3.0,12000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Nairobi West Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
"behind Quickmart, Kahawa Sukari Nairobi",,2400.0,3.0,3.0,9000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"behind Quickmart, Kahawa Sukari Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,7500.0,House,Rent,propco_rent,1.0,1.0,1.0
Imara Daima Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,0.0,1.0,1.0
"Phase 2, Komarock Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Mountain View Westlands Nairobi,,2400.0,3.0,3.0,13500.0,House,Rent,propco_rent,1.0,1.0,1.0
"close to USIU, Ruaraka Ruaraka Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Umoja Nairobi,,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
"Fedha Estate, Fedha Nairobi",,2400.0,3.0,3.0,11000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kahawa West Roysambu Nairobi,,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"close to Garden City Mall, Ngumba Estate Kasarani Nairobi",,2400.0,3.0,3.0,17500.0,House,Rent,propco_rent,2.0,2.0,2.0
"SORE DRIVE, South B Nairobi",,2400.0,3.0,3.0,11000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Kasarani Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,4.0,4.0,4.0
"behind agakhan hospital, Parklands Nairobi",,2400.0,3.0,3.0,14000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Imara Daima Estate, Imara Daima Nairobi",,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,2.0
"close to KSL, Karen Nairobi",,2400.0,3.0,3.0,6500.0,House,Rent,propco_rent,1.0,1.0,1.0
"ICIPE, Kasarani Area Kasarani Nairobi",,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
South B Nairobi,,2400.0,3.0,3.0,7000.0,House,Rent,propco_rent,1.0,1.0,1.0
"Kitengela Safaricom Estate, Mombasa Road Mlolongo Nairobi",,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Gandhi Avenue, Nairobi West Nairobi",,2400.0,3.0,3.0,8000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
"Sabaki Estate close to Signature Mall, Mlolongo Nairobi",,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Langata Area Langata Nairobi,,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
TRM Thika Road Thika Road Nairobi,,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
"Naivas, cooperative Kangemi Nairobi",,2400.0,3.0,3.0,6000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Kitisuru Nairobi,,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Ngumo, Woodley Kenyatta Golf Course Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Thika Road Thika Road Nairobi,,2400.0,3.0,3.0,13000.0,House,Rent,propco_rent,2.0,2.0,2.0
Ruaraka Ruaraka Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Thome Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,3.0
"off mombasa road, South C Nairobi",,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,2.0,1.0,1.0
Imara Daima Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,1.0,1.0
Utawala Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,28000.0,House,Rent,propco_rent,2.0,1.0,1.0
Karen Nairobi,,2400.0,3.0,3.0,80000.0,House,Rent,propco_rent,3.0,1.0,1.0
Lavington Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,2.0,1.0,1.0
Ngara Nairobi,,2400.0,3.0,3.0,6000.0,Other,Rent,propco_rent,1.0,1.0,1.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,55000.0,House,Rent,propco_rent,3.0,0.0,0.0
Loresho Nairobi,,2400.0,3.0,3.0,40000.0,House,Rent,propco_rent,4.0,4.0,4.0
Ngong Rd Nairobi,,2400.0,3.0,3.0,40000.0,House,Rent,propco_rent,4.0,4.0,4.0
Garden Estate Nairobi,,2400.0,3.0,3.0,35000.0,House,Rent,propco_rent,4.0,4.0,4.0
Chokaa Nairobi,,2400.0,3.0,3.0,13000.0,House,Rent,propco_rent,2.0,2.0,2.0
Ngong Rd Nairobi,,2400.0,3.0,3.0,70000.0,House,Rent,propco_rent,4.0,4.0,4.0
South B Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,3.0,3.0,3.0
Clay City Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Mwiki Kasarani Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,1.0,1.0
Langata Area Langata Nairobi,,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Donholm Nairobi,,2400.0,3.0,3.0,120000.0,House,Rent,propco_rent,3.0,2.0,2.0
Kangemi Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,1.0,1.0
"Bungoma road, Kahawa Sukari Nairobi",,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
Nairobi South Nairobi,,2400.0,3.0,3.0,28000.0,House,Rent,propco_rent,3.0,2.0,2.0
Mountain View Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,1.0,2.0
Baba Dogo Nairobi,,2400.0,3.0,3.0,7500.0,House,Rent,propco_rent,1.0,1.0,1.0
Roysambu Area Roysambu Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,7500.0,House,Rent,propco_rent,1.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,1.0,2.0
Hurlingham Nairobi,,2400.0,3.0,3.0,45000.0,House,Rent,propco_rent,4.0,4.0,4.0
Joska Nairobi,,2400.0,3.0,3.0,7000.0,House,Rent,propco_rent,1.0,1.0,1.0
"Naivas, Donholm Nairobi",,2400.0,3.0,3.0,10000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
Uthiru Ruthimitu Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Ngong Rd Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,1.0,1.0,1.0
Langata Area Langata Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,3.0,3.0,3.0
Hurlingham Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,2.0,2.0,2.0
Starehe Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,2.0,2.0
"1st Avenue, Parklands Nairobi",,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,3.0,2.0,2.0
Jamhuri Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,2.0,2.0,2.0
DoD Hurlingham Nairobi,,2400.0,3.0,3.0,60000.0,House,Rent,propco_rent,4.0,4.0,4.0
Hurlingham Nairobi,,2400.0,3.0,3.0,60000.0,House,Rent,propco_rent,4.0,6.0,5.0
Jamhuri Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Embakasi Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,80000.0,House,Rent,propco_rent,3.0,1.0,1.0
Roysambu Area Roysambu Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
Zimmerman Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
Donholm Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,1.0,1.0
Kasarani Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,1.0,1.0
Makadara Makadara Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,2.0,2.0
Mlolongo Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Zimmerman Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,1.0,1.0
Ruaka Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,1.0,1.0,1.0
Ruaka Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,1.0,1.0
Kitisuru Nairobi,,2400.0,3.0,3.0,40000.0,House,Rent,propco_rent,4.0,4.0,4.0
Muthaiga Area Muthaiga Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,4.0,4.0,4.0
Thome Roysambu Nairobi,,2400.0,3.0,3.0,50000.0,House,Rent,propco_rent,4.0,6.0,6.0
Zimmermann Roysambu Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,4.0,4.0
Donholm Nairobi,,2400.0,3.0,3.0,8500.0,House,Rent,propco_rent,1.0,1.0,1.0
Hurlingham Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,2.0,2.0
46 Kawangware Nairobi,,2400.0,3.0,3.0,9000.0,House,Rent,propco_rent,1.0,1.0,1.0
Zimmerman Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,28000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kibera Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,3.0,3.0
Pangani Nairobi,,2400.0,3.0,3.0,8000.0,House,Rent,propco_rent,1.0,1.0,1.0
South B Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,3.0,3.0
Ruaka Nairobi,,2400.0,3.0,3.0,8000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kahawa West Roysambu Nairobi,,2400.0,3.0,3.0,8500.0,House,Rent,propco_rent,1.0,1.0,1.0
Kibera Nairobi,,2400.0,3.0,3.0,14000.0,House,Rent,propco_rent,2.0,2.0,2.0
Mountain View Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,4.0,4.0
Loresho Westlands Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,4.0,4.0
Westlands Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,3.0,4.0,4.0
Kilimani Nairobi,,2400.0,3.0,3.0,60000.0,House,Rent,propco_rent,4.0,6.0,6.0
Umoja Ii Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,1.0,1.0
Mlolongo Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,1.0,1.0
"Yaya center, Kilimani Nairobi",,2400.0,3.0,3.0,70000.0,House,Rent,propco_rent,3.0,1.0,1.0
Kware Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,3.0,3.0,3.0
Kilimani Nairobi,,2400.0,3.0,3.0,30000.0,House,Rent,propco_rent,1.0,1.0,1.0
Ruaka Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kasarani Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,2.0,2.0
Utawala Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,1.0,1.0,1.0
Kasarani Nairobi,,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,1.0,1.0
Karen Nairobi,,2400.0,3.0,3.0,45000.0,House,Rent,propco_rent,1.0,1.0,1.0
"close to Strathmore, Madaraka Nairobi",,2400.0,3.0,3.0,7000.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"close to TRM, Roysambu Area Roysambu Nairobi",,2400.0,3.0,3.0,22000.0,House,Rent,propco_rent,2.0,2.0,2.0
"Kangundo Rd close to Mama Lucy hospital at Nasra Gardens Estate, Umoja Ii Nairobi",,2400.0,3.0,3.0,12000.0,House,Rent,propco_rent,1.0,1.0,1.0
Garden Estate Nairobi,,2400.0,3.0,3.0,18000.0,House,Rent,propco_rent,2.0,3.0,3.0
Uthiru Ruthimitu Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,3.0,3.0,3.0
"Fig tree, Ngara Nairobi",,2400.0,3.0,3.0,6500.0,Apartment,Rent,propco_rent,1.0,1.0,1.0
"Kawangware 46, Kawangware Nairobi",,2400.0,3.0,3.0,5500.0,House,Rent,propco_rent,1.0,1.0,1.0
Kilimani Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,1.0,1.0,1.0
Brookside Westlands Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,2.0,2.0,2.0
Waithaka Nairobi,,2400.0,3.0,3.0,13000.0,House,Rent,propco_rent,2.0,2.0,2.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,25000.0,House,Rent,propco_rent,2.0,3.0,3.0
Kasarani Area Kasarani Nairobi,,2400.0,3.0,3.0,16000.0,House,Rent,propco_rent,2.0,2.0,2.0
Langata Nairobi,,2400.0,3.0,3.0,10000.0,House,Rent,propco_rent,2.0,2.0,2.0
Utawala Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,2.0,1.0,1.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,40000.0,House,Rent,propco_rent,3.0,5.0,5.0
Mlolongo Nairobi,,2400.0,3.0,3.0,17000.0,House,Rent,propco_rent,2.0,3.0,3.0
Lavington Nairobi,,2400.0,3.0,3.0,70000.0,House,Rent,propco_rent,4.0,5.0,5.0
Parklands Nairobi,,2400.0,3.0,3.0,40000.0,House,Rent,propco_rent,4.0,4.0,4.0
Buruburu Nairobi,,2400.0,3.0,3.0,6000.0,House,Rent,propco_rent,0.0,0.0,0.0
Kileleshwa Nairobi,,2400.0,3.0,3.0,15000.0,House,Rent,propco_rent,1.0,0.0,0.0
Westlands Nairobi,,2400.0,3.0,3.0,7500.0,House,Rent,propco_rent,0.0,0.0,0.0
Karen Nairobi,,2400.0,3.0,3.0,7000.0,House,Rent,propco_rent,0.0,0.0,0.0
"Dennis Pritt, Kilimani Nairobi",,2400.0,3.0,3.0,80000.0,Apartment,Rent,propco_rent,2.0,2.0,2.0
Muthaiga Nairobi,,2400.0,3.0,3.0,20000.0,House,Rent,propco_rent,3.0,0.0,0.0
Jamhuri Nairobi,,2400.0,3.0,3.0,6000.0,House,Rent,propco_rent,1.0,0.0,0.0
Pangani Nairobi,,2400.0,3.0,3.0,6500.0,House,Rent,propco_rent,1.0,0.0,0.0
Ruai Nairobi,,2400.0,3.0,3.0,24000.0,House,Rent,propco_rent,3.0,0.0,0.0
Kangemi Nairobi,,2400.0,3.0,3.0,8000.0,House,Rent,propco_rent,1.0,0.0,0.0
Hurlingham Nairobi,,2400.0,3.0,3.0,14000.0,House,Rent,propco_rent,1.0,0.0,0.0
Zimmerman Nairobi,,2400.0,3.0,3.0,23000.0,House,Rent,propco_rent,3.0,0.0,0.0
